Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
13/05/2029,25.3,31.2952,26.9224,38.2762,29.863,28.9203,24.7661,19.8107,30.4499,29.9031,27.5433,48.0855,48.6261,37.4636,38.3915,43.8249,58.4487,48.6388,54.417,58.4607
14/05/2029,21.7133,23.2073,26.36,10,12.1019,10,33.8555,43.5806,39.4089,35.5706,19.0285,28.2405,28.8693,35.1952,61.8153,44.1702,55.2891,52.2947,63.6924,40.608
15/05/2029,29.2042,11.373,10,17.9435,26.4123,43.2687,20.3457,22.5651,16.9034,37.225,41.7409,21.8701,42.5074,49.6581,53.1302,45.0195,69.1172,49.7733,51.3585,36.9477
16/05/2029,20.2277,42.4093,19.3265,27.0013,32.8701,28.5847,43.2371,30.1501,20.7171,44.6089,38.1155,33.0595,47.1731,33.3095,61.488,39.0992,33.392,42.9013,42.0531,51.7127
17/05/2029,28.4689,24.6042,33.408,27.2712,24.9636,25.3198,42.491,25.5749,51.5002,35.4473,38.8752,55.2811,29.1314,39.643,43.0256,64.107,59.0654,36.3494,55.1364,38.0648
18/05/2029,21.3462,26.1519,17.8079,30.6536,25.6388,20.0999,34.1499,26.4663,19.9278,42.3273,41.942,41.5402,25.2015,31.3738,52.3392,63.0315,43.6723,41.6577,44.7594,59.2721
19/05/2029,16.0538,21.1758,33.7199,31.8946,25.183,31.1361,24.4571,26.0626,37.6743,45.0732,24.9394,34.267,37.2672,47.6333,39.9084,40.7311,54.36,46.2277,39.3515,41.9703
20/05/2029,46.6701,25.369,17.0819,10,26.7159,26.6186,22.0977,19.8307,24.2618,27.1241,44.359,36.1419,35.296,31.5053,59.844,47.1761,44.3661,62.5443,45.5419,48.6429
21/05/2029,15.1231,38.0388,31.9213,10.7282,27.6182,22.384,25.2713,51.2066,24.4813,34.0364,20.8429,30.8866,30.9854,48.5946,44.2839,36.7711,49.8326,52.233,47.9661,43.8566
22/05/2029,12.3371,27.9332,29.5184,52.0031,13.2442,23.5232,26.4154,30.4114,25.1541,41.8636,42.1483,42.4405,58.7153,46.4328,51.5449,52.4592,52.7608,42.6462,51.5377,51.9891
23/05/2029,10,21.2867,25.3826,14.1153,10,27.0453,26.2346,28.6487,28.2536,39.3735,25.515,38.4529,29.9276,51.6325,49.0221,37.1275,48.0119,47.9686,51.0455,55.1396
24/05/2029,13.0997,23.0389,20.9344,31.0671,35.4356,20.852,34.1084,28.2576,26.0754,34.367,24.0139,39.8886,32.7995,46.899,46.2566,45.791,54.1809,56.7527,46.0289,67.7558
25/05/2029,10,14.0435,17.2353,24.1886,20.4488,18.6118,30.8304,24.9229,26.5881,23.9913,46.2847,41.1094,48.617,33.6066,73.2966,38.6122,62.4636,37.8076,60.7852,18.6517
26/05/2029,30.8588,10,12.5761,41.699,10,27.9794,15.8831,29.3919,39.4325,40.5747,34.3053,31.6037,39.5206,36.2328,33.7493,35.2126,60.5591,34.103,44.2817,60.6479
27/05/2029,13.0962,25.0505,18.5035,37.8547,25.8956,13.8184,21.4248,21.5057,27.2324,30.9043,32.6573,27.1207,52.0724,24.1331,44.6978,23.3578,44.0427,55.7356,57.7923,54.7604
28/05/2029,21.2271,28.2573,25.4463,17.9718,39.0599,40.2843,32.3946,39.2971,28.5229,23.3894,43.7443,45.3871,38.9735,41.6666,46.2041,69.5365,41.7719,65.8594,38.0496,48.5533
29/05/2029,17.3357,17.2204,30.708,20.2893,59.419,27.5147,27.9465,10.0433,29.5658,33.1737,31.519,43.0519,38.3362,35.2684,44.5649,29.1755,27.4414,60.0174,47.7245,40.2118
30/05/2029,30.4027,14.922,10.4803,24.2065,28.2066,20.7777,43.2002,28.1721,46.3578,18.8914,30.2137,32.4993,41.8124,45.854,41.1441,54.0561,33.225,68.0501,42.1359,39.5053
31/05/2029,33.9563,15.8693,12.9456,22.3829,10,28.1785,20.6251,36.5744,42.1935,36.3436,32.3282,33.386,36.6666,25.7199,45.3406,67.8742,40.8244,51.2266,55.9608,60.0708
01/06/2029,10,17.7774,14.021,27.8068,17.8967,31.9574,41.2891,25.4107,37.36,14.0703,40.2545,52.3904,34.7178,37.3064,16.0807,30.2192,54.1443,49.6953,48.6781,48.7281
02/06/2029,34.0263,10.1259,12.9773,10,10,45.2344,39.496,24.8931,36.7473,35.6852,34.7259,24.3866,32.7378,32.8826,30.031,23.3577,55.47,37.4025,59.4241,47.4896
03/06/2029,10,33.5865,16.9636,10,24.4928,34.7922,15.8101,13.7812,31.1375,33.3404,43.6867,44.8636,37.8005,46.0812,45.8527,25.8452,57.3726,43.1175,56.8543,51.0104
04/06/2029,18.1644,30.2137,10,24.6576,23.5329,26.234,10,30.7486,33.292,30.2771,22.1521,40.946,23.4619,25.6939,51.1506,39.0732,34.5821,55.0712,47.2195,54.5794
05/06/2029,25.309,38.1369,22.4776,12.9906,26.0021,28.6407,26.3447,26.8934,29.1184,35.2679,25.5138,55.218,38.0824,36.8195,43.0761,59.5958,24.4526,44.142,40.7599,64.3962
06/06/2029,21.6396,38.9981,32.3997,16.2249,15.8358,24.4266,20.0154,38.01,28.5677,38.4523,50.1121,29.6008,39.2653,32.4262,39.6125,26.6539,32.7387,47.8057,50.8598,47.3994
07/06/2029,10,10,22.8131,11.5632,24.4798,29.4422,44.4621,20.2511,10.8243,25.4699,34.9883,34.4076,40.602,31.3454,34.6049,22.2228,44.1509,30.6593,63.6465,53.1822
08/06/2029,36.0096,28.9155,17.0367,13.172,11.7012,32.0294,36.9508,35.8636,21.1266,30.9987,35.3556,28.7277,42.2294,45.1253,45.0564,41.4707,39.455,61.1938,50.531,49.7897
09/06/2029,18.7727,16.6679,31.7593,30.763,40.7894,13.1379,45.9349,22.6844,32.8913,38.0287,39.1333,43.0203,33.1358,49.6793,28.0308,62.7294,38.2435,51.0172,49.2571,50.5965
10/06/2029,30.365,10,20.3813,20.9378,19.6,39.1264,24.004,36.7308,37.6581,48.3419,19.7026,41.5065,31.3984,28.1997,15.8202,51.255,44.964,49.2873,40.2352,30.394
11/06/2029,23.3838,31.046,21.6772,10,34.9498,10.1809,35.9025,37.5101,31.2089,35.0255,33.1594,65.7325,29.3563,54.3459,50.3709,37.3658,49.0028,38.5749,47.1101,64.4754
12/06/2029,15.821,16.3571,10,23.9757,18.5527,25.883,26.3092,28.7414,22.5833,31.0164,41.783,25.183,47.7763,18.9823,45.4645,55.2123,56.9354,39.7952,25.3441,38.9864
13/06/2029,20.7766,20.9396,23.9238,20.5681,22.7976,41.5273,31.0838,50.3594,33.4576,41.4644,52.578,36.3091,47.9115,24.8732,47.7139,43.0992,59.9517,61.7442,58.0614,54.72
14/06/2029,10,12.1088,13.0085,38.8929,33.5822,27.7617,38.9028,27.0614,44.4447,29.6909,43.3745,47.6242,39.6676,39.1721,33.6146,48.0575,63.2828,37.0212,53.823,53.2436
15/06/2029,10.6523,27.0352,24.4275,11.4898,19.4949,24.7476,25.9131,41.1317,26.169,29.6946,40.2528,37.3281,46.9818,38.4549,38.3187,41.526,57.9363,42.6612,49.6615,56.4957
16/06/2029,10,16.6929,10,10,32.1622,22.2421,22.0856,22.6941,18.0404,31.8721,26.9928,50.9994,34.3996,49.5798,45.7505,45.6066,56.8826,71.6342,54.0477,43.1572
17/06/2029,15.1349,34.1125,26.5007,27.8754,17.951,16.4849,17.8356,22.4432,41.5436,27.5122,35.0632,47.9351,16.7055,45.0791,39.5752,42.5426,47.0918,51.9067,67.1138,57.2628
18/06/2029,25.2981,10,17.8409,17.8926,24.4487,27.1441,18.8165,24.3687,43.0483,40.3802,26.9729,52.1884,44.0897,37.1769,55.8757,54.0985,40.5177,56.1378,51.2909,54.725
19/06/2029,10,11.1215,21.6758,19.6957,16.1512,24.1967,27.971,35.9302,22.8864,26.4059,34.6839,36.9611,52.1188,26.0755,54.5212,26.2268,56.7824,40.1812,47.7927,42.5264
20/06/2029,10,11.3377,20.8537,11.9256,14.517,36.4649,20.7084,38.4759,32.2111,50.0464,39.9196,39.6617,34.4688,15.9505,45.386,49.4968,42.9764,54.4036,44.777,52.819
21/06/2029,32.9039,10,50.2492,17.2289,24.4971,26.4872,24.805,41.4996,44.3899,10,14.1127,40.8412,23.4897,52.0585,32.513,61.861,56.2892,49.9247,50.0895,43.2149
22/06/2029,16.3458,12.8897,14.5336,32.8415,10,24.1722,30.431,16.0455,27.268,20.8139,20.3121,39.9052,41.2891,27.1368,38.1274,46.9414,33.6375,65.4262,60.1952,38.082
23/06/2029,29.7363,22.6146,25.9175,10,41.2653,27.4223,25.2939,18.27,29.5791,38.6374,43.6698,43.7558,45.706,58.97,24.5524,60.6096,47.7239,28.2139,43.3988,40.2064
24/06/2029,10,26.5716,16.4223,30.6167,15.111,23.4408,22.1931,17.5407,15.1999,42.879,20.3331,44.7386,35.2638,46.8556,45.2058,48.2415,57.6472,26.2968,50.0816,48.1871
25/06/2029,21.0454,16.3355,14.5382,13.1873,17.6384,39.7411,46.7137,41.5473,44.9244,40.4866,34.2879,28.198,41.0331,29.7746,58.192,63.6122,47.9769,65.5569,32.9489,26.0939
26/06/2029,32.3171,20.3947,22.0343,13.2461,10,12.5434,31.938,23.1597,29.3611,32.8669,33.6266,32.509,25.8875,45.6413,41.6237,39.989,24.9094,51.3048,39.6168,46.51
27/06/2029,10,10,19.9907,23.1136,28.0108,18.5166,37.0595,30.3551,35.8692,39.5674,40.1186,58.0244,24.8068,33.7,37.7308,30.4382,52.1686,53.2232,53.6309,37.3596
28/06/2029,10,15.4705,10.6641,27.2335,36.4189,29.4856,40.9331,53.0509,15.0046,42.0539,45.4627,34.6592,51.5145,48.6185,45.9709,44.3856,48.8571,37.0923,40.7915,50.9327
29/06/2029,45.4517,26.4539,29.6326,26.7516,10,25.6983,35.961,28.2748,42.3234,31.6613,47.8677,14.3606,51.2758,43.8822,35.0031,36.088,46.2012,39.3833,62.5195,31.0374
30/06/2029,11.6404,20.3559,14.2,20.9263,38.7959,34.3053,34.3071,48.4929,38.8468,26.0319,13.0157,40.2419,22.7867,33.5499,42.0701,31.4741,39.3985,51.3553,44.4993,43.1754
01/07/2029,19.2293,10,38.4903,33.8982,25.0745,29.7041,12.1417,37.5973,26.6674,27.9305,33.3302,22.6881,41.0526,41.977,45.8817,59.6183,37.6549,56.0725,50.2536,46.6655
02/07/2029,10,14.6844,31.07,11.0851,21.992,35.2873,21.6642,36.824,36.3641,17.4346,20.8464,30.7672,22.2083,48.499,49.2001,52.0733,61.625,53.3769,48.1611,31.7009
03/07/2029,19.2963,10,13.5152,22.543,19.0416,39.9372,14.7586,39.9768,33.1511,20.0148,36.9486,47.5982,33.4813,26.0512,46.0557,40.1404,47.2401,26.3657,45.7106,46.4242
04/07/2029,22.1333,10,15.6707,35.6217,26.631,35.8641,30.7166,31.3466,40.2182,23.6564,64.4278,29.4911,28.0586,50.8065,42.0308,37.7359,46.6682,49.2597,56.0272,58.2553
05/07/2029,11.6234,31.8693,19.0613,19.2003,12.5654,16.7815,43.0866,40.5242,48.9341,21.1569,30.2926,43.1237,45.7869,45.0023,42.993,52.6727,30.8237,50.8109,49.1714,45.0292
06/07/2029,15.5631,20.0552,22.0324,11.1428,27.3347,29.0932,29.8216,31.1746,42.3227,34.5695,27.3605,36.7839,50.5807,49.2488,49.8885,41.8991,36.448,43.2624,55.1656,61.1084
07/07/2029,15.4328,15.0853,15.5591,14.7753,23.1185,32.0972,27.9537,40.32,37.8043,33.6825,43.711,41.5995,31.7002,44.0869,42.9189,53.3326,55.0072,52.2382,72.0709,39.7696
08/07/2029,19.7497,13.9999,15.142,14.776,11.5242,34.4377,23.8582,28.028,37.6025,38.6364,44.4653,36.8957,26.3131,39.8238,41.0116,54.7552,48.8193,35.6816,44.0019,38.8831
09/07/2029,18.3849,28.6946,28.5112,29.4785,39.3709,26.2259,44.6825,30.1584,45.056,26.1065,33.2224,46.6249,41.0348,49.0384,23.9369,30.7794,19.439,52.3997,64.7606,53.6576
10/07/2029,10,14.2559,23.4926,22.7607,35.7867,41.4853,12.638,55.9823,10.6202,28.0179,29.5339,35.1588,20.2325,54.6886,34.89,23.3113,43.6503,29.2365,44.767,39.5529
11/07/2029,37.7573,11.087,10.3432,14.027,25.2591,14.6873,27.6477,27.8882,38.7751,36.8767,41.0551,38.3201,33.9653,45.5004,60.7043,40.9264,40.9414,29.2743,52.727,53.8268
12/07/2029,21,22.4218,18.7927,16.1199,34.2362,20.7924,31.1321,43.7974,32.8876,30.1608,33.8704,41.7045,41.1906,38.6584,32.9366,48.8166,44.7258,56.6746,50.1088,46.6303
13/07/2029,15.3606,23.7187,21.8719,21.1573,33.0795,37.6638,34.1995,12.7661,40.7091,40.4042,23.0165,44.7191,34.5997,37.9796,32.4246,41.119,41.6093,66.2047,28.463,42.4751
14/07/2029,27.0433,42.5048,36.2615,22.2028,30.3722,21.4533,28.6348,41.9318,33.9035,32.9744,22.1882,47.5366,54.5931,37.2464,49.7993,41.9059,59.0451,43.7523,30.2221,44.7727
15/07/2029,38.4182,10.7087,32.8607,23.6164,42.5142,33.5922,19.5594,39.5844,44.1848,51.3401,27.2835,49.0191,20.6071,33.2316,43.4006,31.3144,30.3983,54.3169,41.2656,57.1459
16/07/2029,23.7083,12.1628,23.8098,21.5562,46.0745,15.7081,46.4478,32.997,43.7507,29.5258,28.5443,47.8889,40.8147,30.7309,25.9918,38.3412,40.4243,45.3815,42.5204,63.8711
17/07/2029,28.1155,11.5162,20.3601,35.2073,20.5451,12.6968,42.2143,30.1978,17.5484,33.1498,30.3853,39.403,34.8013,42.8805,65.2421,31.5257,61.4212,48.4688,46.6319,52.5601
18/07/2029,25.0223,22.2985,19.2402,27.7156,18.7767,15.4333,23.2876,36.0443,30.4449,13.014,45.4124,36.9613,44.1885,43.3959,44.7587,55.0243,35.8787,53.4826,60.5807,45.6581
19/07/2029,34.8695,25.3684,22.4667,38.1953,26.8143,34.0119,19.4506,25.0643,17.2405,33.9909,47.996,23.9944,49.1428,36.0382,43.8185,35.6428,40.6362,45.123,75.1807,59.9996
20/07/2029,18.3322,30.3982,19.1146,31.6771,11.8114,48.8618,29.9921,34.9898,31.3246,42.5436,33.6315,42.135,52.6117,55.9832,35.596,40.9157,53.426,50.3556,53.2129,49.5883
21/07/2029,10.6409,31.0651,21.6798,20.7962,25.9365,26.455,38.772,46.5958,34.4555,31.1629,30.4418,26.4421,37.1516,38.3392,26.4815,44.1194,37.7766,29.1576,53.3813,56.6404
22/07/2029,25.2563,23.4442,35.484,18.5032,21.4275,35.1134,21.8627,36.5724,37.4712,24.7539,30.2795,30.4496,48.2209,46.4632,42.194,36.1032,45.5013,53.8104,41.8478,62.4289
23/07/2029,33.3202,19.3813,15.7684,10,19.316,41.904,28.9023,31.2665,26.8935,49.8624,37.0991,30.8597,39.9818,36.6926,54.5767,38.7875,34.4219,63.938,39.7774,51.5081
24/07/2029,10,24.9959,10,23.7433,44.4125,11.3264,44.6651,23.4756,27.2505,16.5559,21.7883,44.8053,16.8668,39.3803,47.0282,30.4274,46.2578,54.8385,42.8075,54.1281
25/07/2029,27.6033,23.6587,28.6937,26.016,33.9497,41.6884,26.1949,42.0236,23.5593,41.8837,41.8629,34.7864,29.3721,44.628,59.9315,47.7016,41.8696,34.4237,37.417,61.5796
26/07/2029,18.3089,21.8858,33.6687,26.2568,18.4454,26.0688,43.7654,34.8926,19.3199,17.8051,36.9868,17.3681,34.6411,43.857,49.4246,62.8873,49.2556,39.6415,48.2581,48.6005
27/07/2029,14.0743,30.0042,19.8466,21.7959,17.4074,26.8163,38.0506,26.6752,36.34,39.3848,30.8838,43.7572,52.3851,37.5262,36.3767,63.3831,56.8109,51.9302,56.8558,50.4581
28/07/2029,28.5161,26.4277,31.3713,38.4471,29.7143,23.7718,24.3088,29.4434,32.6608,37.6047,46.1215,46.2197,43.1236,32.2688,42.1895,47.6319,52.9845,50.09,43.3282,55.374
29/07/2029,30.882,24.1537,28.244,10,20.0043,38.446,17.0925,39.4682,31.3422,38.3453,22.4197,33.5167,37.0241,37.1011,47.0942,35.9679,50.3814,39.4202,48.9296,54.2859
30/07/2029,13.5346,22.72,30.8783,44.8025,21.5699,35.889,32.3054,33.6556,36.6494,19.2983,30.8711,22.3513,38.9912,40.6225,35.2804,42.7307,41.6887,21.5431,42.4737,53.591
31/07/2029,22.1032,15.498,22.0711,30.6674,10,37.3908,30.3928,16.8702,31.6468,22.8996,34.4739,27.277,19.8197,25.4245,35.3793,49.6607,51.2787,57.6487,41.5521,36.7005
01/08/2029,16.2142,12.5259,33.0167,35.3815,23.0689,15.2786,43.861,15.4856,32.2965,37.4976,17.1223,46.9418,42.5448,39.4797,47.7509,49.7995,49.7515,40.9699,46.331,54.8378
02/08/2029,32.1061,20.4359,10,10,26.5741,25.7207,39.8932,34.9931,41.6067,43.5814,34.4644,36.6076,26.1812,47.7164,50.2725,42.7926,43.1747,40.4827,51.5971,37.8514
03/08/2029,17.8444,10,21.9938,32.9986,21.0272,32.1974,32.1748,11.7801,32.2861,21.9289,19.5204,34.8466,42.7841,28.0999,58.7609,19.1049,35.5888,71.8805,41.2912,44.2651
04/08/2029,15.0268,10,20.6374,22.0266,23.8712,20.8438,27.5955,31.3962,47.8004,25.128,26.7377,37.6375,37.6499,31.2389,31.6642,40.9619,49.1724,49.878,49.7216,50.8376
05/08/2029,27.319,10.5799,10,19.5871,11.3237,10,32.4683,34.2402,17.6145,40.754,47.5015,39.1362,45.3606,53.3057,24.06,40.2945,39.0357,29.9823,41.8052,57.7858
06/08/2029,16.8532,20.9177,23.7687,41.4014,21.6049,19.9069,43.3143,32.6558,18.5234,16.8805,52.3361,41.9158,49.3191,30.0971,46.5723,42.7628,43.8778,20.1863,64.5644,58.4328
07/08/2029,10,26.1988,35.3515,38.2264,31.2568,27.6562,31.4837,49.8207,56.0087,34.1533,29.4102,34.1061,52.9313,56.174,43.721,39.0874,26.7885,33.9379,49.459,55.9694
08/08/2029,29.1688,10,30.6749,10,14.0468,38.702,10,25.3813,29.703,28.8011,41.2558,25.8933,42.6679,44.1115,48.7214,50.2456,51.1354,44.0652,51.67,38.2462
09/08/2029,18.2189,27.3597,10,16.2268,40.103,12.4967,21.937,18.4198,23.0742,16.6728,41.7724,38.9594,54.3961,34.713,65.5561,53.0634,21.3927,37.8782,52.6649,51.6696
10/08/2029,10,21.6545,34.5751,10,27.2842,31.5742,21.7593,43.9379,17.663,42.9439,33.7939,32.3292,42.3082,38.5567,34.1436,35.741,51.4838,50.4521,63.9191,69.209
11/08/2029,10,14.4684,15.324,19.1228,25.723,33.1878,23.9331,39.86,15.0903,28.6225,46.8697,32.1653,29.2608,40.7003,52.5563,51.2271,45.2308,51.6205,47.6387,62.3408
12/08/2029,28.2422,25.1381,29.1374,10,25.1145,24.3607,23.6777,29.2582,22.5524,46.1031,40.6716,34.0026,39.1719,59.2389,42.4944,55.5095,49.9547,34.1432,38.4146,53.1648
13/08/2029,13.2455,16.1373,13.1831,27.5743,19.7785,24.272,32.6226,55.409,30.4978,31.9747,24.0752,44.2247,14.1612,30.0156,57.473,29.9203,47.1716,60.5974,60.8233,60.015
14/08/2029,24.0555,23.2561,39.3431,23.0866,15.9636,25.5039,23.3463,30.6799,10,55.7418,31.6661,38.5475,38.8411,45.4832,48.6156,45.8703,35.8185,48.5515,68.3392,36.6783
15/08/2029,10,10,31.868,21.4232,34.4476,22.3107,25.2829,36.8122,34.2934,16.2552,42.9459,48.8221,42.3154,26.5358,47.4143,63.6963,49.0623,76.3463,46.3812,52.9292
16/08/2029,19.5778,10,10,33.0066,21.4804,31.4852,34.6124,25.8293,32.4407,41.5408,50.0335,25.9799,42.4486,46.0434,35.15,39.3392,36.2641,36.7002,38.6283,48.658
17/08/2029,32.9739,20.4424,10,17.3936,16.2823,20.7858,22.7526,33.6613,26.4721,24.1173,46.1559,31.8847,32.6606,34.9357,56.9231,41.7712,57.6109,52.7324,47.3645,49.0905
18/08/2029,17.8853,22.3951,31.5269,24.548,28.7184,15.4122,50.2414,10,36.7606,26.6484,27.8843,39.0239,34.0157,41.676,36.8276,45.9001,50.4045,42.8138,35.6616,55.3864
19/08/2029,23.4434,12.7879,13.7441,10,13.039,42.9468,49.1506,19.3305,26.7746,32.0059,43.7328,35.7202,26.0435,18.3938,36.2622,45.7573,63.1307,41.58,38.4092,52.5371
20/08/2029,21.3622,10.8738,13.4189,32.0086,27.3923,30.7514,39.6104,11.7446,42.1071,28.6398,32.4679,30.7335,27.1254,44.2674,37.5888,56.3633,48.9371,56.966,44.1654,43.8914
21/08/2029,22.6545,10,17.527,21.4477,35.8132,28.8316,35.5124,24.6588,12.725,45.8357,27.8398,30.9826,44.7894,30.8179,34.9931,49.786,40.2059,43.1253,62.2686,47.1387
22/08/2029,18.7145,10,39.2752,31.2871,18.4931,28.9429,24.879,29.1243,28.9345,16.7183,46.9518,44.6231,47.2528,46.9088,37.3633,51.7623,50.8496,50.5144,62.3805,29.0772
23/08/2029,10,16.7284,36.6581,24.2968,27.2335,33.8404,14.6978,10,34.0771,33.597,13.1619,43.3384,23.7599,45.7795,48.7928,34.1072,54.3028,57.3792,53.2657,46.5117
24/08/2029,27.8033,15.6206,19.4966,14.9172,46.5512,10,40.923,26.1529,43.3214,22.8735,36.8484,31.6082,28.847,43.3753,39.0483,40.9245,51.2808,42.222,39.4769,38.0402
25/08/2029,10,25.6208,14.6829,38.413,28.8168,36.3688,24.9647,30.0082,27.3248,53.1908,22.0486,38.4163,32.7635,33.0862,42.4641,53.3761,55.0965,47.4864,53.6088,72.3333
26/08/2029,10.5323,29.6592,50.9492,14.0692,29.7873,22.6683,31.0333,30.7788,48.2045,18.7753,42.394,40.5687,61.8738,35.3448,26.6882,39.5535,37.3505,35.1354,51.497,53.7208
27/08/2029,12.3514,10,10,17.3207,10,50.6743,32.2769,25.012,22.6042,22.141,35.7804,43.8334,52.2361,35.5681,43.9327,46.6467,49.8798,48.5279,51.4578,52.3841
28/08/2029,12.1165,17.9841,13.7904,26.2403,35.3402,22.8928,18.0078,47.1764,24.4132,27.824,38.2945,21.5966,51.2359,43.2588,50.6359,54.1965,38.8554,53.4517,50.3789,61.8824
29/08/2029,22.4892,10,37.5368,26.2652,21.2663,10.7577,26.5255,37.1957,15.5517,26.3369,36.6733,28.4913,32.7959,31.0338,37.1483,40.5495,40.0233,43.2005,38.7311,44.3096
30/08/2029,17.1519,23.9105,14.6322,10.0644,29.4315,24.5866,40.4875,21.4155,16.7179,48.9257,36.9246,52.269,39.4771,33.7181,22.1901,49.3087,41.1532,47.4295,33.7469,62.4967
31/08/2029,24.8568,23.9096,17.0722,31.692,43.1097,27.5297,16.953,19.1084,10,30.136,30.3146,34.3238,57.909,44.7535,47.9877,46.6178,41.657,39.5351,52.8227,27.4048
01/09/2029,13.7025,10,17.5399,16.0649,20.9161,20.0857,37.425,35.2555,17.7602,28.0232,27.5463,37.608,45.9322,50.3069,51.8561,48.6536,50.0778,23.7631,52.4624,47.3895
02/09/2029,15.6696,31.3018,35.8562,16.9123,26.66,19.8631,36.6683,33.9637,30.5786,20.7561,38.603,55.3728,45.6265,41.675,51.1764,37.9939,46.9828,37.4701,47.0586,57.3875
03/09/2029,10.6153,18.8678,10.668,34.7184,24.4998,21.597,32.2994,18.5059,42.6443,52.1853,30.7833,23.1928,28.7976,50.4137,43.2962,38.2565,38.7551,48.3519,51.0151,40.0726
04/09/2029,27.5495,36.3245,32.5763,10.5471,28.8988,30.3058,16.8958,27.0765,28.8565,43.8329,28.2615,44.4728,50.8501,41.5494,45.9056,47.7283,20.1955,36.3235,44.51,53.9256
05/09/2029,19.943,14.266,24.3588,11.0061,10,25.4583,17.8379,27.6543,16.1781,22.1452,36.2139,40.2178,36.0691,42.3456,46.8919,33.3087,53.5693,46.8951,42.8406,56.7319
06/09/2029,18.1937,28.135,30.8155,30.209,10,10,19.3647,37.4654,30.9498,42.6378,51.8106,19.0681,52.6227,40.055,39.9981,47.144,41.3844,43.3215,51.1698,53.2123
07/09/2029,10,25.9817,28.4965,10,28.6833,10,44.059,46.6295,41.619,51.2525,30.8205,29.6343,41.4398,36.0108,45.1355,53.0917,40.9826,62.5204,51.1243,24.194
08/09/2029,13.0889,32.4147,13.3824,28.6208,10.6415,17.2055,18.433,14.0417,12.0858,35.1362,54.6159,36.4542,23.2354,30.8045,65.9069,35.2647,50.215,52.4234,40.5091,62.8589
09/09/2029,10.4678,10,22.6257,27.6169,16.1366,36.3621,43.7465,32.1267,38.7836,32.5991,23.5041,35.5146,37.1673,43.8381,27.9599,16.8575,49.6334,38.7322,41.9433,54.6292
10/09/2029,11.5516,10,10,32.913,28.8369,13.4155,33.6318,20.6547,30.2648,30.1014,44.4283,35.6375,29.8444,62.6657,25.5557,42.9461,40.7357,21.9457,46.4288,49.174
11/09/2029,30.1082,30.8762,43.5176,35.6173,27.1275,17.5314,43.9998,31.6387,45.4779,21.5055,23.5193,26.7624,28.3739,21.377,41.8283,42.7107,42.0329,60.7121,51.5084,47.737
12/09/2029,38.0603,18.8873,25.8857,28.7853,31.648,20.247,24.9342,36.295,50.247,27.5253,42.0845,27.1357,35.3522,48.0679,31.5634,39.4534,34.3717,42.8117,38.412,45.8606
13/09/2029,11.1521,32.3235,21.379,34.7049,22.7225,23.5057,38.4617,25.1543,34.1519,44.8027,40.5915,27.4555,39.1771,56.7972,46.6415,48.029,80.1988,40.0421,35.0934,49.9313
14/09/2029,10,18.9517,17.835,11.5991,24.9626,17.5261,17.9552,27.4688,24.2845,15.9785,28.6181,28.7471,23.1269,42.4073,19.524,42.0244,55.0553,35.1108,56.2755,75.1857
15/09/2029,40.2818,15.185,16.8938,14.3531,19.1548,24.9337,38.076,30.456,18.3739,40.1068,27.3815,48.8148,49.292,35.5666,40.1738,57.5571,53.6758,55.0336,47.2938,49.7583
16/09/2029,31.0616,14.6895,36.5058,15.4896,15.8681,20.09,17.986,28.2538,40.524,34.0304,35.7044,30.9553,37.5194,46.7004,43.1722,40.5259,43.9139,38.7271,44.3058,32.0073
17/09/2029,12.8774,23.918,30.1448,25.7405,27.3839,10,30.5237,34.7557,35.3852,27.4319,33.0616,31.3111,57.9814,42.2564,35.7644,49.0151,51.7568,48.7218,62.408,54.7436
18/09/2029,10,22.1991,18.352,23.5669,43.688,33.1562,42.7855,23.8302,43.8788,28.4147,28.155,32.516,38.7483,46.0989,50.6317,30.726,40.4748,60.7039,33.015,55.9712
19/09/2029,10,18.4503,39.4902,10.4445,16.8503,30.7146,26.1735,42.507,29.7571,33.7595,46.2505,37.9858,46.6983,42.5261,64.2497,43.5441,31.0314,55.7555,58.0827,61.5378
20/09/2029,17.6831,10,10.5178,12.7821,15.1825,41.6565,35.9437,33.1516,23.8115,51.255,45.8332,48.7488,52.3814,49.6615,47.3622,44.9486,70.6024,52.3858,42.5089,60.596
21/09/2029,14.7927,28.7916,22.6468,26.4832,20.7318,41.7749,16.8864,58.9301,25.6199,30.8043,26.9373,22.3288,38.4373,19.6204,51.6475,52.8601,55.0078,43.7182,45.0168,76.9362
22/09/2029,10,23.149,27.2588,21.6902,24.8958,41.1029,23.3145,48.6787,45.6271,25.1752,44.6405,43.7524,30.9964,40.3691,60.4018,45.0726,57.5354,37.0584,40.0165,59.5153
23/09/2029,10,26.9104,14.3443,34.36,37.0301,30.1706,35.2452,44.4612,39.983,34.7889,29.0831,50.4764,28.1794,47.2892,35.0707,29.7897,51.1919,26.9645,39.7918,58.9385
24/09/2029,23.7073,14.8366,25.1933,12.5971,46.4393,28.4576,25.0499,27.2398,27.8222,37.5331,22.0759,56.1116,48.4627,48.908,25.8551,48.3349,51.5246,42.1731,44.0212,53.9002
